0.3386270498171364	0.9502385642369878	0.6408547812862859	0.9619654995504536	0.49608790431576855	0.35920503519459723	0.88637958678295	0.3340003419391899	0.37486206519826926	0.5762393876594392	
0.38998507942943994	0.4632923334770749	0.4434409559145024	0.08681026754361465	0.43968883602470654	0.6971523042512703	0.10726324993903846	0.05936510698202069	0.6781018201411684	0.268806662697051	
0.4243675108881052	0.5479222153510609	0.8326394384386414	0.2694135632731155	0.815295417653856	0.7446594194472181	0.5305745269328029	0.7756990566067499	0.10160074195379454	0.6892796707651561	
0.6690513073443857	0.7014409490685003	0.5527429285229006	0.7621124258966504	0.30993754327384804	0.13826506611837508	0.7374540164627641	0.02052456801962288	0.11641639594878461	0.33860989892486815	
0.6011099870377731	0.0577528092906997	0.6245108499990868	0.9332175620852504	0.5402880999431668	0.7719827242927787	0.42034127840990887	0.8561787914579176	0.39855276584293464	0.8344397225950446	
0.36606184575253997	0.963581994448663	0.14167394683251933	0.19829154296513185	0.7217165018020677	0.5118591078989592	0.4876519476865805	0.9774204033945537	0.7779090654440503	0.3252331875708955	
0.8607730644805897	0.539866044642348	0.18261751164230255	0.3150202809316085	0.7533566613651833	0.028248885196769824	0.08124923883111657	0.9099152211939461	0.5850178907919671	0.572712892775625	
0.20225541935772873	0.9663996467150767	0.6247461851608908	0.5454781989171743	0.570996662460879	0.45685172510663075	0.07439075375961812	0.10997640289073407	0.6811979338405368	0.19668708199974239	
0.17604870969117892	0.5912844910918591	0.6117913745096311	0.036321638644779	0.4705857345187874	0.8898823344288186	0.858827031633942	0.5789212149537909	0.15284466160493815	0.3365397957108338	
0.8801958392274454	0.022052064467012022	0.7225772756067718	0.09723513215747293	0.10042946188917357	0.6425859659289975	0.024652744747525657	0.4903521202390292	0.18531545618280532	0.0425852409246551	
