0.24035191753589402	0.9001532832903513	0.49416798723790145	0.22732389756568783	0.166014713685256	0.4587332837780119	0.9452665704108091	0.3069297089941877	0.17421994451210698	0.21051168743842663	
0.6858833257511042	0.8710494095725402	0.5445348214930805	0.9992372558928801	0.5771943440790872	0.678824607452062	0.044434903952953575	0.6691233177381288	0.9438522010247204	0.8721080794583015	
0.7275118582862345	0.2910403570936664	0.5847425612408491	0.12717422709373105	0.8679182684438571	0.9694159244319426	0.4496376321327219	0.6162878305081845	0.041271856754692915	0.32328575065037335	
0.4815940566989022	0.05426957168842372	0.8636173775490045	0.4765976772597236	0.6602870039993738	0.6829099491293799	0.9624968031759095	0.7773263829570466	0.4545388484343039	0.9744906666844109	
0.5219198209219452	0.09357483577253412	0.3872706419484653	0.5779556514599129	0.6138111350431705	0.7638456988985658	0.3804499669906718	0.15543091800458475	0.0026670320552936166	0.8820570362137984	
0.1950769804687995	0.8322041786541708	0.7182635692099593	0.7402658679665578	0.5131618419714167	0.16124916123615496	0.22900943900806237	0.032033210430916115	0.7635106261867195	0.8869741223231151	
0.9661185988560578	0.8077956515070965	0.7443372660271766	0.7182262418380961	0.837800759537237	0.4659321228742823	0.5028197810729564	0.9867478506368649	0.763586958302927	0.5110371873558714	
0.3497180878472571	0.8864907062944934	0.48914200707779154	0.5899352058714189	0.5543992221398335	0.5895854444882891	0.21401289581059513	0.5227129277242613	0.022194971063224656	0.13495241942696823	
0.2971811003262753	0.3069840981695935	0.14912315396560738	0.29262338373608676	0.4523411722478091	0.6498914995974995	0.6191043192629511	0.8154281973196573	0.7182777682158605	0.9054177645735175	
0.5133275955540416	0.38030818403174405	0.0771105702583661	0.745010534020849	0.046858685570311365	0.19402943063419098	0.7164914247204253	0.038417328676385476	0.9685005005385663	0.32211511783771796	
